"species_id","english_common_name","sporder","family","genus","species","mass","sd","sex","subspecies","location","name_mismatch","name_notes","not_in_dunning","close_genus","close_species","close_subspecies","close_species_notes","aou"
27,"Egyptian Goose","Anseriformes","Anatidae","Alopochen","aegyptiaca",1873,NA,"m",NA,NA,1,"Alopochen aegyptiana",NA,NA,NA,NA,NA,20630
28,"Muscovy Duck","Anseriformes","Anatidae","Cairina","moschata",2042,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,10210
28,"Muscovy Duck","Anseriformes","Anatidae","Cairina","moschata",2858,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,10210
77,"Plain Chachalaca","Galliformes","Cracidae","Ortalis","vetula",542,52,"f",NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA,3110
77,"Plain Chachalaca","Galliformes","Cracidae","Ortalis","vetula",584,58,"m",NA,"Texas, USA",NA,NA,NA,NA,NA,NA,NA,3110
85,"Mountain Quail","Galliformes","Odontophoridae","Oreortyx","pictus",233,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,2920
90,"Northern Bobwhite","Galliformes","Odontophoridae","Colinus","virginianus",166,NA,NA,"ridgwayi","Sonora, Mexico",NA,NA,NA,NA,NA,NA,NA,2890
90,"Northern Bobwhite","Galliformes","Odontophoridae","Colinus","virginianus",178,NA,NA,NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA,2890
92,"Scaled Quail","Galliformes","Odontophoridae","Callipepla","squamata",177,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,2930
92,"Scaled Quail","Galliformes","Odontophoridae","Callipepla","squamata",191,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,2930
94,"California Quail","Galliformes","Odontophoridae","Callipepla","californica",151,NA,NA,"achrustera","Baja California Sur, Mexico",NA,NA,NA,NA,NA,NA,NA,2940
94,"California Quail","Galliformes","Odontophoridae","Callipepla","californica",162,16.5,"f","californica","California, USA",NA,NA,NA,NA,NA,NA,NA,2940
94,"California Quail","Galliformes","Odontophoridae","Callipepla","californica",186,15.7,"m","californica","California, USA",NA,NA,NA,NA,NA,NA,NA,2940
95,"Gambel's Quail","Galliformes","Odontophoridae","Callipepla","gambelii",162,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,2950
95,"Gambel's Quail","Galliformes","Odontophoridae","Callipepla","gambelii",170,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,2950
96,"Montezuma Quail","Galliformes","Odontophoridae","Cyrtonyx","montezumae",179,19.5,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,2960
96,"Montezuma Quail","Galliformes","Odontophoridae","Cyrtonyx","montezumae",192,14.2,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,2960
100,"Chukar","Galliformes","Phasianidae","Alectoris","chukar",466,NA,"f","pubescens","Hopei, China",NA,NA,NA,NA,NA,NA,NA,2882
100,"Chukar","Galliformes","Phasianidae","Alectoris","chukar",541,NA,"m","pubescens","Hopei, China",NA,NA,NA,NA,NA,NA,NA,2882
103,"Gray Partridge","Galliformes","Phasianidae","Perdix","perdix",393,34,"f",NA,"North Dakota, USA",NA,NA,NA,NA,NA,NA,NA,2881
103,"Gray Partridge","Galliformes","Phasianidae","Perdix","perdix",418,28,"m",NA,"North Dakota, USA",NA,NA,NA,NA,NA,NA,NA,2881
104,"Ring-necked Pheasant","Galliformes","Phasianidae","Phasianus","colchicus",953,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3091
104,"Ring-necked Pheasant","Galliformes","Phasianidae","Phasianus","colchicus",1317,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3091
105,"Indian Peafowl","Galliformes","Phasianidae","Pavo","cristatus",3622,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3095
105,"Indian Peafowl","Galliformes","Phasianidae","Pavo","cristatus",4766,231,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3095
106,"Ruffed Grouse","Galliformes","Phasianidae","Bonasa","umbellus",498,NA,"f",NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA,3000
106,"Ruffed Grouse","Galliformes","Phasianidae","Bonasa","umbellus",566,41.7,"m",NA,"Alberta, Canada",NA,NA,NA,NA,NA,NA,NA,3000
107,"Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus",1300,NA,"f","phaios","California, USA",NA,NA,NA,NA,NA,NA,NA,3090
107,"Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus",1745,151,"f","urophasianus","Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3090
107,"Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus",2600,NA,"m","phaios","California, USA",NA,NA,NA,NA,NA,NA,NA,3090
107,"Greater Sage-Grouse","Galliformes","Phasianidae","Centrocercus","urophasianus",3190,183,"m","urophasianus","Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3090
108,"Gunnison Sage-Grouse","Galliformes","Phasianidae","Centrocercus","minimus",1200,NA,"f",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3089
108,"Gunnison Sage-Grouse","Galliformes","Phasianidae","Centrocercus","minimus",2100,NA,"m",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3089
109,"Spruce Grouse","Galliformes","Phasianidae","Falcipennis","canadensis",456,27.5,"f",NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA,2980
109,"Spruce Grouse","Galliformes","Phasianidae","Falcipennis","canadensis",492,31.5,"m",NA,"Washington, USA",NA,NA,NA,NA,NA,NA,NA,2980
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",473,27.2,"f","alba","Yukon Territory, Canada",NA,NA,NA,NA,NA,NA,NA,3010
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",525,35.9,"f","alascensis","Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3010
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",547,42.4,"m","alba","Yukon Territory, Canada",NA,NA,NA,NA,NA,NA,NA,3010
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",586,NA,"f","scotica",NA,NA,NA,NA,NA,NA,NA,NA,3010
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",613,38.6,"m","alascensis","Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3010
110,"Willow Ptarmigan","Galliformes","Phasianidae","Lagopus","lagopus",680,NA,"m","scotica",NA,NA,NA,NA,NA,NA,NA,NA,3010
111,"Rock Ptarmigan","Galliformes","Phasianidae","Lagopus","muta",521,37.9,"m",NA,"Northwest Terr., Canada",NA,NA,NA,NA,NA,NA,NA,3020
111,"Rock Ptarmigan","Galliformes","Phasianidae","Lagopus","muta",550,49.9,"f",NA,"Northwest Terr., Canada",NA,NA,NA,NA,NA,NA,NA,3020
112,"White-tailed Ptarmigan","Galliformes","Phasianidae","Lagopus","leucura",351,NA,"f",NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3040
112,"White-tailed Ptarmigan","Galliformes","Phasianidae","Lagopus","leucura",359,NA,"m",NA,"Alaska, USA",NA,NA,NA,NA,NA,NA,NA,3040
113,"Dusky Grouse","Galliformes","Phasianidae","Dendragapus","obscurus",905,63.5,"f","pallidus","Washington, USA",NA,NA,NA,NA,NA,NA,NA,2970
113,"Dusky Grouse","Galliformes","Phasianidae","Dendragapus","obscurus",1212,78.4,"m","pallidus","Washington, USA",NA,NA,NA,NA,NA,NA,NA,2970
114,"Sooty Grouse","Galliformes","Phasianidae","Dendragapus","fuliginosus",839,59.7,"f",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,2971
114,"Sooty Grouse","Galliformes","Phasianidae","Dendragapus","fuliginosus",1273,87.8,"m",NA,"British Columbia, Canada",NA,NA,NA,NA,NA,NA,NA,2971
116,"Sharp-tailed Grouse","Galliformes","Phasianidae","Tympanuchus","phasianellus",817,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3080
116,"Sharp-tailed Grouse","Galliformes","Phasianidae","Tympanuchus","phasianellus",953,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3080
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",730,NA,"f","attwateri","Texas, USA",NA,NA,NA,NA,NA,NA,NA,3050
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",795,NA,"f","pinnatus","Kansas, USA",NA,NA,NA,NA,NA,NA,NA,3050
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",813,NA,"f","cupido","Massachusetts, USA",NA,NA,NA,NA,NA,NA,NA,3050
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",933,NA,"m","pinnatus","Kansas, USA",NA,NA,NA,NA,NA,NA,NA,3050
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",972,NA,"m","cupido","Massachusetts, USA",NA,NA,NA,NA,NA,NA,NA,3050
117,"Greater Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","cupido",1014,NA,"m","attwateri","Texas, USA",NA,NA,NA,NA,NA,NA,NA,3050
118,"Lesser Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","pallidicinctus",730,NA,"f",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3070
118,"Lesser Prairie-Chicken","Galliformes","Phasianidae","Tympanuchus","pallidicinctus",762,NA,"m",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3070
119,"Wild Turkey","Galliformes","Phasianidae","Meleagris","gallopavo",4300,NA,"f","silvestris","New York, USA",NA,NA,NA,NA,NA,NA,NA,3100
119,"Wild Turkey","Galliformes","Phasianidae","Meleagris","gallopavo",7800,NA,"m","silvestris","New York, USA",NA,NA,NA,NA,NA,NA,NA,3100
130,"Rock Pigeon","Columbiformes","Columbidae","Columba","livia",340,34.7,"f",NA,"Kansas, USA",NA,NA,NA,NA,NA,NA,NA,3131
130,"Rock Pigeon","Columbiformes","Columbidae","Columba","livia",369,38.6,"m",NA,"Kansas, USA",NA,NA,NA,NA,NA,NA,NA,3131
134,"White-crowned Pigeon","Columbiformes","Columbidae","Patagioenas","leucocephala",230,14,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3140
134,"White-crowned Pigeon","Columbiformes","Columbidae","Patagioenas","leucocephala",238,NA,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,3140
134,"White-crowned Pigeon","Columbiformes","Columbidae","Patagioenas","leucocephala",253,31,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3140
135,"Red-billed Pigeon","Columbiformes","Columbidae","Patagioenas","flavirostris",261,31.2,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3130
135,"Red-billed Pigeon","Columbiformes","Columbidae","Patagioenas","flavirostris",281,NA,NA,NA,"Tres Marias Is., Mexico",NA,NA,NA,NA,NA,NA,NA,3130
136,"Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata",332,NA,"f","fasciata","Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3120
136,"Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata",353,NA,"m","fasciata","Colorado, USA",NA,NA,NA,NA,NA,NA,NA,3120
136,"Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata",386,NA,"f","monilis","California, USA",NA,NA,NA,NA,NA,NA,NA,3120
136,"Band-tailed Pigeon","Columbiformes","Columbidae","Patagioenas","fasciata",398,NA,"m","monilis","California, USA",NA,NA,NA,NA,NA,NA,NA,3120
139,"African Collared-Dove (a.k.a. Ringed Turtle-Dove)","Columbiformes","Columbidae","Streptopelia","roseogrisea",155,NA,NA,NA,"Chad; Niger",NA,NA,NA,NA,NA,NA,NA,3152
141,"Eurasian Collared-Dove","Columbiformes","Columbidae","Streptopelia","decaocto",146,10.3,"f",NA,"India",NA,NA,NA,NA,NA,NA,NA,22860
141,"Eurasian Collared-Dove","Columbiformes","Columbidae","Streptopelia","decaocto",152,11.6,"m",NA,"India",NA,NA,NA,NA,NA,NA,NA,22860
142,"Spotted Dove","Columbiformes","Columbidae","Streptopelia","chinensis",159,11,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,3151
143,"Inca Dove","Columbiformes","Columbidae","Columbina","inca",47.5,4.4,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3210
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",28.5,2.4,NA,"exigua","Mona Is., Puerto Rico",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",32,2.5,NA,NA,"Barbuda",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",35.4,2.5,NA,"portoricensis","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",36.4,4.5,NA,NA,"Dominican Republic",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",37,NA,NA,"passerina","Florida, USA",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",39.5,4.1,NA,NA,"Cuba",NA,NA,NA,NA,NA,NA,NA,3200
144,"Common Ground-Dove","Columbiformes","Columbidae","Columbina","passerina",40.3,2.2,NA,NA,"St. Lucia",NA,NA,NA,NA,NA,NA,NA,3200
146,"Ruddy Ground-Dove","Columbiformes","Columbidae","Columbina","talpacoti",45.6,6.1,NA,NA,"Venezuela",NA,NA,NA,NA,NA,NA,NA,3201
146,"Ruddy Ground-Dove","Columbiformes","Columbidae","Columbina","talpacoti",46.5,NA,NA,NA,"Trinidad",NA,NA,NA,NA,NA,NA,NA,3201
151,"White-tipped Dove","Columbiformes","Columbidae","Leptotila","verreauxi",134,NA,NA,"tobagensis","Tobago",NA,NA,NA,NA,NA,NA,NA,3180
151,"White-tipped Dove","Columbiformes","Columbidae","Leptotila","verreauxi",161,31.6,NA,NA,"El Salvador",NA,NA,NA,NA,NA,NA,NA,3180
157,"White-winged Dove","Columbiformes","Columbidae","Zenaida","asiatica",153,13.2,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3190
159,"Mourning Dove","Columbiformes","Columbidae","Zenaida","macroura",115,1.8,"f",NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA,3160
159,"Mourning Dove","Columbiformes","Columbidae","Zenaida","macroura",123,1.8,"m",NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA,3160
165,"Yellow-billed Cuckoo","Cuculiformes","Cuculidae","Coccyzus","americanus",64,9.1,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,3870
166,"Mangrove Cuckoo","Cuculiformes","Cuculidae","Coccyzus","minor",63.9,10.8,NA,NA,"Puerto Rico",NA,NA,NA,NA,NA,NA,NA,3860
167,"Black-billed Cuckoo","Cuculiformes","Cuculidae","Coccyzus","erythropthalmus",50.9,7.3,NA,NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,3880
173,"Greater Roadrunner","Cuculiformes","Cuculidae","Geococcyx","californianus",376,90,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3850
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",92.6,NA,"f",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3830
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",94.8,49.6,"f",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3830
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",100,40.5,"m",NA,"Florida, USA",NA,NA,NA,NA,NA,NA,NA,3830
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",111,NA,"m",NA,"Panama",NA,NA,NA,NA,NA,NA,NA,3830
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",121,20.8,"m",NA,"Caribbean Is.",NA,NA,NA,NA,NA,NA,NA,3830
174,"Smooth-billed Ani","Cuculiformes","Cuculidae","Crotophaga","ani",151,4.1,"f",NA,"Caribbean Is.",NA,NA,NA,NA,NA,NA,NA,3830
175,"Groove-billed Ani","Cuculiformes","Cuculidae","Crotophaga","sulcirostris",77.1,9.6,"f",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3840
175,"Groove-billed Ani","Cuculiformes","Cuculidae","Crotophaga","sulcirostris",87.3,4.1,"m",NA,"Mexico",NA,NA,NA,NA,NA,NA,NA,3840
196,"Black Swift","Apodiformes","Apodidae","Cypseloides","niger",35.4,1.9,NA,NA,"Costa Rica",NA,NA,NA,NA,NA,NA,NA,4220
196,"Black Swift","Apodiformes","Apodidae","Cypseloides","niger",38.7,2.4,NA,NA,"Western Mexico",NA,NA,NA,NA,NA,NA,NA,4220
196,"Black Swift","Apodiformes","Apodidae","Cypseloides","niger",45.6,2.5,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4220
201,"Chimney Swift","Apodiformes","Apodidae","Chaetura","pelagica",23.6,NA,NA,NA,"Illinois, USA",NA,NA,NA,NA,NA,NA,NA,4230
202,"Vaux's Swift","Apodiformes","Apodidae","Chaetura","vauxi",17.1,1.3,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4240
206,"White-throated Swift","Apodiformes","Apodidae","Aeronautes","saxatalis",32.1,2.5,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,4250
219,"Rivoli's Hummingbird","Apodiformes","Trochilidae","Eugenes","fulgens",6.4,0.5,"f",NA,"Oaxaca, Mexico",NA,NA,NA,NA,NA,NA,NA,4260
219,"Rivoli's Hummingbird","Apodiformes","Trochilidae","Eugenes","fulgens",7.7,0.4,"m",NA,"Oaxaca, Mexico",NA,NA,NA,NA,NA,NA,NA,4260
219,"Rivoli's Hummingbird","Apodiformes","Trochilidae","Eugenes","fulgens",8.4,0.3,"f",NA,"Costa Rica",NA,NA,NA,NA,NA,NA,NA,4260
219,"Rivoli's Hummingbird","Apodiformes","Trochilidae","Eugenes","fulgens",9.9,0.3,"m",NA,"Costa Rica",NA,NA,NA,NA,NA,NA,NA,4260
224,"Blue-throated Hummingbird","Apodiformes","Trochilidae","Lampornis","clemenciae",6.8,0.3,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,4270
224,"Blue-throated Hummingbird","Apodiformes","Trochilidae","Lampornis","clemenciae",8.4,0.2,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,4270
230,"Lucifer Hummingbird","Apodiformes","Trochilidae","Calothorax","lucifer",3.3,NA,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4370
232,"Ruby-throated Hummingbird","Apodiformes","Trochilidae","Archilochus","colubris",2.9,0.2,"m",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4280
232,"Ruby-throated Hummingbird","Apodiformes","Trochilidae","Archilochus","colubris",3.3,0.3,"f",NA,"Pennsylvania, USA",NA,NA,NA,NA,NA,NA,NA,4280
233,"Black-chinned Hummingbird","Apodiformes","Trochilidae","Archilochus","alexandri",3.2,0.4,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4290
233,"Black-chinned Hummingbird","Apodiformes","Trochilidae","Archilochus","alexandri",3.6,0.4,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4290
235,"Anna's Hummingbird","Apodiformes","Trochilidae","Calypte","anna",4,0.4,"f",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4310
235,"Anna's Hummingbird","Apodiformes","Trochilidae","Calypte","anna",4.5,0.4,"m",NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4310
236,"Costa's Hummingbird","Apodiformes","Trochilidae","Calypte","costae",3,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,4300
236,"Costa's Hummingbird","Apodiformes","Trochilidae","Calypte","costae",3.2,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,4300
239,"Broad-tailed Hummingbird","Apodiformes","Trochilidae","Selasphorus","platycercus",3.5,0.3,"m",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,4320
239,"Broad-tailed Hummingbird","Apodiformes","Trochilidae","Selasphorus","platycercus",3.6,0.4,"f",NA,"Colorado, USA",NA,NA,NA,NA,NA,NA,NA,4320
240,"Rufous Hummingbird","Apodiformes","Trochilidae","Selasphorus","rufus",3.5,NA,NA,NA,"Arizona, USA",NA,NA,NA,NA,NA,NA,NA,4330
241,"Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin",3.1,NA,"m","sasin",NA,NA,NA,NA,NA,NA,NA,NA,4340
241,"Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin",3.2,NA,"f","sasin",NA,NA,NA,NA,NA,NA,NA,NA,4340
241,"Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin",3.5,NA,"m","sedentarius",NA,NA,NA,NA,NA,NA,NA,NA,4340
241,"Allen's Hummingbird","Apodiformes","Trochilidae","Selasphorus","sasin",3.7,NA,"f","sedentarius",NA,NA,NA,NA,NA,NA,NA,NA,4340
244,"Calliope Hummingbird","Apodiformes","Trochilidae","Selasphorus","calliope",2.5,NA,"m",NA,NA,1,"Stellula callipoe",NA,NA,NA,NA,NA,4360
244,"Calliope Hummingbird","Apodiformes","Trochilidae","Selasphorus","calliope",2.8,NA,"f",NA,NA,1,"Stellula callipoe",NA,NA,NA,NA,NA,4360
249,"Broad-billed Hummingbird","Apodiformes","Trochilidae","Cynanthus","latirostris",3.1,0.4,NA,NA,"Western Mexico",NA,NA,NA,NA,NA,NA,NA,4410
265,"Buff-bellied Hummingbird","Apodiformes","Trochilidae","Amazilia","yucatanensis",3.7,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,4390
265,"Buff-bellied Hummingbird","Apodiformes","Trochilidae","Amazilia","yucatanensis",4.1,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,4390
267,"Violet-crowned Hummingbird","Apodiformes","Trochilidae","Amazilia","violiceps",5.1,0.4,NA,NA,"Arizona, USA",1,"Agyrtria violiceps",NA,NA,NA,NA,NA,4391
611,"Black Vulture","Cathartiformes","Cathartidae","Coragyps","atratus",1640,100,NA,"brasiliensis","Venezuela",NA,NA,NA,NA,NA,NA,NA,3260
611,"Black Vulture","Cathartiformes","Cathartidae","Coragyps","atratus",2159,130,NA,"atratus","Texas, USA",NA,NA,NA,NA,NA,NA,NA,3260
612,"Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura",1220,80.6,NA,"ruficollis","Venezuela",NA,NA,NA,NA,NA,NA,NA,3250
612,"Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura",1430,228,NA,"meridionalis","Venezuela",NA,NA,NA,NA,NA,NA,NA,3250
612,"Turkey Vulture","Cathartiformes","Cathartidae","Cathartes","aura",2006,NA,NA,"septentrionalis","Southern Florida, USA",NA,NA,NA,NA,NA,NA,NA,3250
615,"California Condor","Cathartiformes","Cathartidae","Gymnogyps","californianus",8100,NA,"f",NA,"captive",NA,NA,NA,NA,NA,NA,NA,3240
615,"California Condor","Cathartiformes","Cathartidae","Gymnogyps","californianus",8800,NA,"m",NA,"captive",NA,NA,NA,NA,NA,NA,NA,3240
617,"Osprey","Accipitriformes","Pandionidae","Pandion","haliaetus",1403,NA,"m",NA,NA,NA,NA,NA,NA,NA,NA,NA,3640
617,"Osprey","Accipitriformes","Pandionidae","Pandion","haliaetus",1568,NA,"f",NA,NA,NA,NA,NA,NA,NA,NA,NA,3640
618,"White-tailed Kite","Accipitriformes","Accipitridae","Elanus","leucurus",346,23.3,NA,NA,"California, USA",NA,NA,NA,NA,NA,NA,NA,3280
619,"Hook-billed Kite","Accipitriformes","Accipitridae","Chondrohierax","uncinatus",264,NA,"m",NA,"Panama; Venezuela; Mexico",NA,NA,NA,NA,NA,NA,NA,3271
619,"Hook-billed Kite","Accipitriformes","Accipitridae","Chondrohierax","uncinatus",310,NA,"f",NA,"Panama; Venezuela; Mexico",NA,NA,NA,NA,NA,NA,NA,3271
621,"Swallow-tailed Kite","Accipitriformes","Accipitridae","Elanoides","forficatus",392,NA,NA,NA,"Suriname",NA,NA,NA,NA,NA,NA,NA,3270
621,"Swallow-tailed Kite","Accipitriformes","Accipitridae","Elanoides","forficatus",442,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,NA,3270
624,"Golden Eagle","Accipitriformes","Accipitridae","Aquila","chrysaetos",3900,335,"m",NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA,3490
624,"Golden Eagle","Accipitriformes","Accipitridae","Aquila","chrysaetos",4627,420,"f",NA,"Idaho, USA",NA,NA,NA,NA,NA,NA,NA,3490
629,"Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius",300,NA,"m","cyaneus","Northern China",1,"Circus cyaneus cyaneus",NA,NA,NA,NA,NA,3310
629,"Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius",359,39.9,"m","hudsonius","New Jersey, USA",1,"Circus cyaneus hudsonius",NA,NA,NA,NA,NA,3310
629,"Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius",430,NA,"f","cyaneus","Northern China",1,"Circus cyaneus cyaneus",NA,NA,NA,NA,NA,3310
629,"Northern Harrier","Accipitriformes","Accipitridae","Circus","hudsonius",515,54.6,"f","hudsonius","New Jersey, USA",1,"Circus cyaneus hudsonius",NA,NA,NA,NA,NA,3310
631,"Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus",94.9,NA,"m","venator","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,3320
631,"Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus",103,6.4,"m",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3320
631,"Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus",171,NA,"f","venator","Puerto Rico",NA,NA,NA,NA,NA,NA,NA,3320
631,"Sharp-shinned Hawk","Accipitriformes","Accipitridae","Accipiter","striatus",174,10.4,"f",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3320
632,"Cooper's Hawk","Accipitriformes","Accipitridae","Accipiter","cooperii",349,19.6,"m",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3330
632,"Cooper's Hawk","Accipitriformes","Accipitridae","Accipiter","cooperii",529,36.1,"f",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3330
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",501,NA,"m","schvedowi","Hopei, China",NA,NA,NA,NA,NA,NA,NA,3340
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",704,32.7,"m","apache","Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3340
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",912,14.9,"m",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3340
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",986,51.9,"f","apache","Arizona, USA",NA,NA,NA,NA,NA,NA,NA,3340
634,"Northern Goshawk","Accipitriformes","Accipitridae","Accipiter","gentilis",1137,18.6,"f",NA,"Wisconsin, USA",NA,NA,NA,NA,NA,NA,NA,3340
